location,date,variant,num_sequences_total
Ecuador,3/8/2021,B.1.1.277,6
Ecuador,3/8/2021,B.1.1.302,6
Ecuador,3/8/2021,B.1.1.519,6
Ecuador,3/8/2021,B.1.160,6
Ecuador,3/8/2021,B.1.177,6
Ecuador,3/8/2021,B.1.221,6
Ecuador,3/8/2021,B.1.258,6
Ecuador,3/8/2021,B.1.367,6
Ecuador,3/8/2021,B.1.620,6
Ecuador,3/8/2021,Beta,6
Ecuador,3/8/2021,Delta,6
Ecuador,3/8/2021,Epsilon,6
Ecuador,3/8/2021,Eta,6
Ecuador,3/8/2021,Gamma,6
Ecuador,3/8/2021,Iota,6
Ecuador,3/8/2021,Kappa,6
Ecuador,3/8/2021,Lambda,6
Ecuador,3/8/2021,Mu,6
Ecuador,3/8/2021,Omicron,6
Ecuador,3/8/2021,S:677H.Robin1,6
Ecuador,3/8/2021,S:677P.Pelican,6
Ecuador,3/8/2021,others,6
Ecuador,3/8/2021,non_who,6
Ecuador,3/22/2021,Alpha,17
Ecuador,3/22/2021,B.1.1.277,17
Ecuador,3/22/2021,B.1.1.302,17
Ecuador,3/22/2021,B.1.1.519,17
Ecuador,3/22/2021,B.1.160,17
Ecuador,3/22/2021,B.1.177,17
Ecuador,3/22/2021,B.1.221,17
Ecuador,3/22/2021,B.1.258,17
Ecuador,3/22/2021,B.1.367,17
Ecuador,3/22/2021,B.1.620,17
Ecuador,3/22/2021,Beta,17
Ecuador,3/22/2021,Delta,17
Ecuador,3/22/2021,Epsilon,17
Ecuador,3/22/2021,Eta,17
Ecuador,3/22/2021,Gamma,17
Ecuador,3/22/2021,Iota,17
Ecuador,3/22/2021,Kappa,17
Ecuador,3/22/2021,Lambda,17
Ecuador,3/22/2021,Mu,17
Ecuador,3/22/2021,Omicron,17
Ecuador,3/22/2021,S:677H.Robin1,17
Ecuador,3/22/2021,S:677P.Pelican,17
Ecuador,3/22/2021,others,17
Ecuador,3/22/2021,non_who,17
Ecuador,4/5/2021,Alpha,23
Ecuador,4/5/2021,B.1.1.277,23
Ecuador,4/5/2021,B.1.1.302,23
Ecuador,4/5/2021,B.1.1.519,23
Ecuador,4/5/2021,B.1.160,23
Ecuador,4/5/2021,B.1.177,23
Ecuador,4/5/2021,B.1.221,23
Ecuador,4/5/2021,B.1.258,23
Ecuador,4/5/2021,B.1.367,23
Ecuador,4/5/2021,B.1.620,23
Ecuador,4/5/2021,Beta,23
Ecuador,4/5/2021,Delta,23
Ecuador,4/5/2021,Epsilon,23
Ecuador,4/5/2021,Eta,23
Ecuador,4/5/2021,Gamma,23
Ecuador,4/5/2021,Iota,23
Ecuador,4/5/2021,Kappa,23
Ecuador,4/5/2021,Lambda,23
Ecuador,4/5/2021,Mu,23
Ecuador,4/5/2021,Omicron,23
Ecuador,4/5/2021,S:677H.Robin1,23
Ecuador,4/5/2021,S:677P.Pelican,23
Ecuador,4/5/2021,others,23
Ecuador,4/5/2021,non_who,23
Ecuador,4/19/2021,Alpha,57
Ecuador,4/19/2021,B.1.1.277,57
Ecuador,4/19/2021,B.1.1.302,57
Ecuador,4/19/2021,B.1.1.519,57
Ecuador,4/19/2021,B.1.160,57
Ecuador,4/19/2021,B.1.177,57
Ecuador,4/19/2021,B.1.221,57
Ecuador,4/19/2021,B.1.258,57
Ecuador,4/19/2021,B.1.367,57
Ecuador,4/19/2021,B.1.620,57
Ecuador,4/19/2021,Beta,57
Ecuador,4/19/2021,Delta,57
Ecuador,4/19/2021,Epsilon,57
Ecuador,4/19/2021,Eta,57
Ecuador,4/19/2021,Gamma,57
Ecuador,4/19/2021,Iota,57
Ecuador,4/19/2021,Kappa,57
Ecuador,4/19/2021,Lambda,57
Ecuador,4/19/2021,Mu,57
Ecuador,4/19/2021,Omicron,57
Ecuador,4/19/2021,S:677H.Robin1,57
Ecuador,4/19/2021,S:677P.Pelican,57
Ecuador,4/19/2021,others,57
Ecuador,4/19/2021,non_who,57
Ecuador,5/3/2021,Alpha,65
Ecuador,5/3/2021,B.1.1.277,65
Ecuador,5/3/2021,B.1.1.302,65
Ecuador,5/3/2021,B.1.1.519,65
Ecuador,5/3/2021,B.1.160,65
Ecuador,5/3/2021,B.1.177,65
Ecuador,5/3/2021,B.1.221,65
Ecuador,5/3/2021,B.1.258,65
Ecuador,5/3/2021,B.1.367,65
Ecuador,5/3/2021,B.1.620,65
Ecuador,5/3/2021,Beta,65
Ecuador,5/3/2021,Delta,65
Ecuador,5/3/2021,Epsilon,65
Ecuador,5/3/2021,Eta,65
Ecuador,5/3/2021,Gamma,65
Ecuador,5/3/2021,Iota,65
Ecuador,5/3/2021,Kappa,65
Ecuador,5/3/2021,Lambda,65
Ecuador,5/3/2021,Mu,65
Ecuador,5/3/2021,Omicron,65
Ecuador,5/3/2021,S:677H.Robin1,65
Ecuador,5/3/2021,S:677P.Pelican,65
Ecuador,5/3/2021,others,65
Ecuador,5/3/2021,non_who,65
Ecuador,5/17/2021,Alpha,139
Ecuador,5/17/2021,B.1.1.277,139
Ecuador,5/17/2021,B.1.1.302,139
Ecuador,5/17/2021,B.1.1.519,139
Ecuador,5/17/2021,B.1.160,139
Ecuador,5/17/2021,B.1.177,139
Ecuador,5/17/2021,B.1.221,139
Ecuador,5/17/2021,B.1.258,139
Ecuador,5/17/2021,B.1.367,139
Ecuador,5/17/2021,B.1.620,139
Ecuador,5/17/2021,Beta,139
Ecuador,5/17/2021,Delta,139
Ecuador,5/17/2021,Epsilon,139
Ecuador,5/17/2021,Eta,139
Ecuador,5/17/2021,Gamma,139
Ecuador,5/17/2021,Iota,139
Ecuador,5/17/2021,Kappa,139
Ecuador,5/17/2021,Lambda,139
Ecuador,5/17/2021,Mu,139
Ecuador,5/17/2021,Omicron,139
Ecuador,5/17/2021,S:677H.Robin1,139
Ecuador,5/17/2021,S:677P.Pelican,139
Ecuador,5/17/2021,others,139
Ecuador,5/17/2021,non_who,139
Ecuador,5/31/2021,Alpha,102
Ecuador,5/31/2021,B.1.1.277,102
Ecuador,5/31/2021,B.1.1.302,102
Ecuador,5/31/2021,B.1.1.519,102
Ecuador,5/31/2021,B.1.160,102
Ecuador,5/31/2021,B.1.177,102
Ecuador,5/31/2021,B.1.221,102
Ecuador,5/31/2021,B.1.258,102
Ecuador,5/31/2021,B.1.367,102
Ecuador,5/31/2021,B.1.620,102
Ecuador,5/31/2021,Beta,102
Ecuador,5/31/2021,Delta,102
Ecuador,5/31/2021,Epsilon,102
Ecuador,5/31/2021,Eta,102
Ecuador,5/31/2021,Gamma,102
Ecuador,5/31/2021,Iota,102
Ecuador,5/31/2021,Kappa,102
Ecuador,5/31/2021,Lambda,102
Ecuador,5/31/2021,Mu,102
Ecuador,5/31/2021,Omicron,102
Ecuador,5/31/2021,S:677H.Robin1,102
Ecuador,5/31/2021,S:677P.Pelican,102
Ecuador,5/31/2021,others,102
Ecuador,5/31/2021,non_who,102
Ecuador,6/14/2021,Alpha,167
Ecuador,6/14/2021,B.1.1.277,167
Ecuador,6/14/2021,B.1.1.302,167
Ecuador,6/14/2021,B.1.1.519,167
Ecuador,6/14/2021,B.1.160,167
Ecuador,6/14/2021,B.1.177,167
Ecuador,6/14/2021,B.1.221,167
Ecuador,6/14/2021,B.1.258,167
Ecuador,6/14/2021,B.1.367,167
Ecuador,6/14/2021,B.1.620,167
Ecuador,6/14/2021,Beta,167
Ecuador,6/14/2021,Delta,167
Ecuador,6/14/2021,Epsilon,167
Ecuador,6/14/2021,Eta,167
Ecuador,6/14/2021,Gamma,167
Ecuador,6/14/2021,Iota,167
Ecuador,6/14/2021,Kappa,167
Ecuador,6/14/2021,Lambda,167
Ecuador,6/14/2021,Mu,167
Ecuador,6/14/2021,Omicron,167
Ecuador,6/14/2021,S:677H.Robin1,167
Ecuador,6/14/2021,S:677P.Pelican,167
Ecuador,6/14/2021,others,167
Ecuador,6/14/2021,non_who,167
Ecuador,6/28/2021,Alpha,145
Ecuador,6/28/2021,B.1.1.277,145
Ecuador,6/28/2021,B.1.1.302,145
Ecuador,6/28/2021,B.1.1.519,145
Ecuador,6/28/2021,B.1.160,145
Ecuador,6/28/2021,B.1.177,145
Ecuador,6/28/2021,B.1.221,145
Ecuador,6/28/2021,B.1.258,145
Ecuador,6/28/2021,B.1.367,145
Ecuador,6/28/2021,B.1.620,145
Ecuador,6/28/2021,Beta,145
Ecuador,6/28/2021,Delta,145
Ecuador,6/28/2021,Epsilon,145
Ecuador,6/28/2021,Eta,145
Ecuador,6/28/2021,Gamma,145
Ecuador,6/28/2021,Iota,145
Ecuador,6/28/2021,Kappa,145
Ecuador,6/28/2021,Lambda,145
Ecuador,6/28/2021,Mu,145
Ecuador,6/28/2021,Omicron,145
Ecuador,6/28/2021,S:677H.Robin1,145
Ecuador,6/28/2021,S:677P.Pelican,145
Ecuador,6/28/2021,others,145
Ecuador,6/28/2021,non_who,145
Ecuador,7/12/2021,Alpha,366
Ecuador,7/12/2021,B.1.1.277,366
Ecuador,7/12/2021,B.1.1.302,366
Ecuador,7/12/2021,B.1.1.519,366
Ecuador,7/12/2021,B.1.160,366
Ecuador,7/12/2021,B.1.177,366
Ecuador,7/12/2021,B.1.221,366
Ecuador,7/12/2021,B.1.258,366
Ecuador,7/12/2021,B.1.367,366
Ecuador,7/12/2021,B.1.620,366
Ecuador,7/12/2021,Beta,366
Ecuador,7/12/2021,Delta,366
Ecuador,7/12/2021,Epsilon,366
Ecuador,7/12/2021,Eta,366
Ecuador,7/12/2021,Gamma,366
Ecuador,7/12/2021,Iota,366
Ecuador,7/12/2021,Kappa,366
Ecuador,7/12/2021,Lambda,366
Ecuador,7/12/2021,Mu,366
Ecuador,7/12/2021,Omicron,366
Ecuador,7/12/2021,S:677H.Robin1,366
Ecuador,7/12/2021,S:677P.Pelican,366
Ecuador,7/12/2021,others,366
Ecuador,7/12/2021,non_who,366
Ecuador,7/26/2021,Alpha,565
Ecuador,7/26/2021,B.1.1.277,565
Ecuador,7/26/2021,B.1.1.302,565
Ecuador,7/26/2021,B.1.1.519,565
Ecuador,7/26/2021,B.1.160,565
Ecuador,7/26/2021,B.1.177,565
Ecuador,7/26/2021,B.1.221,565
Ecuador,7/26/2021,B.1.258,565
Ecuador,7/26/2021,B.1.367,565
Ecuador,7/26/2021,B.1.620,565
Ecuador,7/26/2021,Beta,565
Ecuador,7/26/2021,Delta,565
Ecuador,7/26/2021,Epsilon,565
Ecuador,7/26/2021,Eta,565
Ecuador,7/26/2021,Gamma,565
Ecuador,7/26/2021,Iota,565
Ecuador,7/26/2021,Kappa,565
Ecuador,7/26/2021,Lambda,565
Ecuador,7/26/2021,Mu,565
Ecuador,7/26/2021,Omicron,565
Ecuador,7/26/2021,S:677H.Robin1,565
Ecuador,7/26/2021,S:677P.Pelican,565
Ecuador,7/26/2021,others,565
Ecuador,7/26/2021,non_who,565
Ecuador,8/9/2021,Alpha,232
Ecuador,8/9/2021,B.1.1.277,232
Ecuador,8/9/2021,B.1.1.302,232
Ecuador,8/9/2021,B.1.1.519,232
Ecuador,8/9/2021,B.1.160,232
Ecuador,8/9/2021,B.1.177,232
Ecuador,8/9/2021,B.1.221,232
Ecuador,8/9/2021,B.1.258,232
Ecuador,8/9/2021,B.1.367,232
Ecuador,8/9/2021,B.1.620,232
Ecuador,8/9/2021,Beta,232
Ecuador,8/9/2021,Delta,232
Ecuador,8/9/2021,Epsilon,232
Ecuador,8/9/2021,Eta,232
Ecuador,8/9/2021,Gamma,232
Ecuador,8/9/2021,Iota,232
Ecuador,8/9/2021,Kappa,232
Ecuador,8/9/2021,Lambda,232
Ecuador,8/9/2021,Mu,232
Ecuador,8/9/2021,Omicron,232
Ecuador,8/9/2021,S:677H.Robin1,232
Ecuador,8/9/2021,S:677P.Pelican,232
Ecuador,8/9/2021,others,232
Ecuador,8/9/2021,non_who,232
Ecuador,8/23/2021,Alpha,261
Ecuador,8/23/2021,B.1.1.277,261
Ecuador,8/23/2021,B.1.1.302,261
Ecuador,8/23/2021,B.1.1.519,261
Ecuador,8/23/2021,B.1.160,261
Ecuador,8/23/2021,B.1.177,261
Ecuador,8/23/2021,B.1.221,261
Ecuador,8/23/2021,B.1.258,261
Ecuador,8/23/2021,B.1.367,261
Ecuador,8/23/2021,B.1.620,261
Ecuador,8/23/2021,Beta,261
Ecuador,8/23/2021,Delta,261
Ecuador,8/23/2021,Epsilon,261
Ecuador,8/23/2021,Eta,261
Ecuador,8/23/2021,Gamma,261
Ecuador,8/23/2021,Iota,261
Ecuador,8/23/2021,Kappa,261
Ecuador,8/23/2021,Lambda,261
Ecuador,8/23/2021,Mu,261
Ecuador,8/23/2021,Omicron,261
Ecuador,8/23/2021,S:677H.Robin1,261
Ecuador,8/23/2021,S:677P.Pelican,261
Ecuador,8/23/2021,others,261
Ecuador,8/23/2021,non_who,261
Ecuador,9/6/2021,Alpha,306
Ecuador,9/6/2021,B.1.1.277,306
Ecuador,9/6/2021,B.1.1.302,306
Ecuador,9/6/2021,B.1.1.519,306
Ecuador,9/6/2021,B.1.160,306
Ecuador,9/6/2021,B.1.177,306
Ecuador,9/6/2021,B.1.221,306
Ecuador,9/6/2021,B.1.258,306
Ecuador,9/6/2021,B.1.367,306
Ecuador,9/6/2021,B.1.620,306
Ecuador,9/6/2021,Beta,306
Ecuador,9/6/2021,Delta,306
Ecuador,9/6/2021,Epsilon,306
Ecuador,9/6/2021,Eta,306
Ecuador,9/6/2021,Gamma,306
Ecuador,9/6/2021,Iota,306
Ecuador,9/6/2021,Kappa,306
Ecuador,9/6/2021,Lambda,306
Ecuador,9/6/2021,Mu,306
Ecuador,9/6/2021,Omicron,306
Ecuador,9/6/2021,S:677H.Robin1,306
Ecuador,9/6/2021,S:677P.Pelican,306
Ecuador,9/6/2021,others,306
Ecuador,9/6/2021,non_who,306
Ecuador,9/20/2021,Alpha,155
Ecuador,9/20/2021,B.1.1.277,155
Ecuador,9/20/2021,B.1.1.302,155
Ecuador,9/20/2021,B.1.1.519,155
Ecuador,9/20/2021,B.1.160,155
Ecuador,9/20/2021,B.1.177,155
Ecuador,9/20/2021,B.1.221,155
Ecuador,9/20/2021,B.1.258,155
Ecuador,9/20/2021,B.1.367,155
Ecuador,9/20/2021,B.1.620,155
Ecuador,9/20/2021,Beta,155
Ecuador,9/20/2021,Delta,155
Ecuador,9/20/2021,Epsilon,155
Ecuador,9/20/2021,Eta,155
Ecuador,9/20/2021,Gamma,155
Ecuador,9/20/2021,Iota,155
Ecuador,9/20/2021,Kappa,155
Ecuador,9/20/2021,Lambda,155
Ecuador,9/20/2021,Mu,155
Ecuador,9/20/2021,Omicron,155
Ecuador,9/20/2021,S:677H.Robin1,155
Ecuador,9/20/2021,S:677P.Pelican,155
Ecuador,9/20/2021,others,155
Ecuador,9/20/2021,non_who,155
Ecuador,10/4/2021,Alpha,214
Ecuador,10/4/2021,B.1.1.277,214
Ecuador,10/4/2021,B.1.1.302,214
Ecuador,10/4/2021,B.1.1.519,214
Ecuador,10/4/2021,B.1.160,214
Ecuador,10/4/2021,B.1.177,214
Ecuador,10/4/2021,B.1.221,214
Ecuador,10/4/2021,B.1.258,214
Ecuador,10/4/2021,B.1.367,214
Ecuador,10/4/2021,B.1.620,214
Ecuador,10/4/2021,Beta,214
Ecuador,10/4/2021,Delta,214
Ecuador,10/4/2021,Epsilon,214
Ecuador,10/4/2021,Eta,214
Ecuador,10/4/2021,Gamma,214
Ecuador,10/4/2021,Iota,214
Ecuador,10/4/2021,Kappa,214
Ecuador,10/4/2021,Lambda,214
Ecuador,10/4/2021,Mu,214
Ecuador,10/4/2021,Omicron,214
Ecuador,10/4/2021,S:677H.Robin1,214
Ecuador,10/4/2021,S:677P.Pelican,214
Ecuador,10/4/2021,others,214
Ecuador,10/4/2021,non_who,214
Ecuador,10/18/2021,Alpha,93
Ecuador,10/18/2021,B.1.1.277,93
Ecuador,10/18/2021,B.1.1.302,93
Ecuador,10/18/2021,B.1.1.519,93
Ecuador,10/18/2021,B.1.160,93
Ecuador,10/18/2021,B.1.177,93
Ecuador,10/18/2021,B.1.221,93
Ecuador,10/18/2021,B.1.258,93
Ecuador,10/18/2021,B.1.367,93
Ecuador,10/18/2021,B.1.620,93
Ecuador,10/18/2021,Beta,93
Ecuador,10/18/2021,Delta,93
Ecuador,10/18/2021,Epsilon,93
Ecuador,10/18/2021,Eta,93
Ecuador,10/18/2021,Gamma,93
Ecuador,10/18/2021,Iota,93
Ecuador,10/18/2021,Kappa,93
Ecuador,10/18/2021,Lambda,93
Ecuador,10/18/2021,Mu,93
Ecuador,10/18/2021,Omicron,93
Ecuador,10/18/2021,S:677H.Robin1,93
Ecuador,10/18/2021,S:677P.Pelican,93
Ecuador,10/18/2021,others,93
Ecuador,10/18/2021,non_who,93
Ecuador,11/1/2021,Alpha,23
Ecuador,11/1/2021,B.1.1.277,23
Ecuador,11/1/2021,B.1.1.302,23
Ecuador,11/1/2021,B.1.1.519,23
Ecuador,11/1/2021,B.1.160,23
Ecuador,11/1/2021,B.1.177,23
Ecuador,11/1/2021,B.1.221,23
Ecuador,11/1/2021,B.1.258,23
Ecuador,11/1/2021,B.1.367,23
Ecuador,11/1/2021,B.1.620,23
Ecuador,11/1/2021,Beta,23
Ecuador,11/1/2021,Delta,23
Ecuador,11/1/2021,Epsilon,23
Ecuador,11/1/2021,Eta,23
Ecuador,11/1/2021,Gamma,23
Ecuador,11/1/2021,Iota,23
Ecuador,11/1/2021,Kappa,23
Ecuador,11/1/2021,Lambda,23
Ecuador,11/1/2021,Mu,23
Ecuador,11/1/2021,Omicron,23
Ecuador,11/1/2021,S:677H.Robin1,23
Ecuador,11/1/2021,S:677P.Pelican,23
Ecuador,11/1/2021,others,23
Ecuador,11/1/2021,non_who,23
Ecuador,11/15/2021,Alpha,100
Ecuador,11/15/2021,B.1.1.277,100
Ecuador,11/15/2021,B.1.1.302,100
Ecuador,11/15/2021,B.1.1.519,100
Ecuador,11/15/2021,B.1.160,100
Ecuador,11/15/2021,B.1.177,100
Ecuador,11/15/2021,B.1.221,100
Ecuador,11/15/2021,B.1.258,100
Ecuador,11/15/2021,B.1.367,100
Ecuador,11/15/2021,B.1.620,100
Ecuador,11/15/2021,Beta,100
Ecuador,11/15/2021,Delta,100
Ecuador,11/15/2021,Epsilon,100
Ecuador,11/15/2021,Eta,100
Ecuador,11/15/2021,Gamma,100
Ecuador,11/15/2021,Iota,100
Ecuador,11/15/2021,Kappa,100
Ecuador,11/15/2021,Lambda,100
Ecuador,11/15/2021,Mu,100
Ecuador,11/15/2021,Omicron,100
Ecuador,11/15/2021,S:677H.Robin1,100
Ecuador,11/15/2021,S:677P.Pelican,100
Ecuador,11/15/2021,others,100
Ecuador,11/15/2021,non_who,100
Ecuador,11/29/2021,Alpha,135
Ecuador,11/29/2021,B.1.1.277,135
Ecuador,11/29/2021,B.1.1.302,135
Ecuador,11/29/2021,B.1.1.519,135
Ecuador,11/29/2021,B.1.160,135
Ecuador,11/29/2021,B.1.177,135
Ecuador,11/29/2021,B.1.221,135
Ecuador,11/29/2021,B.1.258,135
Ecuador,11/29/2021,B.1.367,135
Ecuador,11/29/2021,B.1.620,135
Ecuador,11/29/2021,Beta,135
Ecuador,11/29/2021,Delta,135
Ecuador,11/29/2021,Epsilon,135
Ecuador,11/29/2021,Eta,135
Ecuador,11/29/2021,Gamma,135
Ecuador,11/29/2021,Iota,135
Ecuador,11/29/2021,Kappa,135
Ecuador,11/29/2021,Lambda,135
Ecuador,11/29/2021,Mu,135
Ecuador,11/29/2021,Omicron,135
Ecuador,11/29/2021,S:677H.Robin1,135
Ecuador,11/29/2021,S:677P.Pelican,135
Ecuador,11/29/2021,others,135
Ecuador,11/29/2021,non_who,135
Ecuador,12/13/2021,Alpha,93
Ecuador,12/13/2021,B.1.1.277,93
Ecuador,12/13/2021,B.1.1.302,93
Ecuador,12/13/2021,B.1.1.519,93
Ecuador,12/13/2021,B.1.160,93
Ecuador,12/13/2021,B.1.177,93
Ecuador,12/13/2021,B.1.221,93
Ecuador,12/13/2021,B.1.258,93
Ecuador,12/13/2021,B.1.367,93
Ecuador,12/13/2021,B.1.620,93
Ecuador,12/13/2021,Beta,93
Ecuador,12/13/2021,Delta,93
Ecuador,12/13/2021,Epsilon,93
Ecuador,12/13/2021,Eta,93
Ecuador,12/13/2021,Gamma,93
Ecuador,12/13/2021,Iota,93
Ecuador,12/13/2021,Kappa,93
Ecuador,12/13/2021,Lambda,93
Ecuador,12/13/2021,Mu,93
Ecuador,12/13/2021,Omicron,93
Ecuador,12/13/2021,S:677H.Robin1,93
Ecuador,12/13/2021,S:677P.Pelican,93
Ecuador,12/13/2021,others,93
Ecuador,12/13/2021,non_who,93
Ecuador,12/27/2021,Alpha,55
Ecuador,12/27/2021,B.1.1.277,55
Ecuador,12/27/2021,B.1.1.302,55
Ecuador,12/27/2021,B.1.1.519,55
Ecuador,12/27/2021,B.1.160,55
Ecuador,12/27/2021,B.1.177,55
Ecuador,12/27/2021,B.1.221,55
Ecuador,12/27/2021,B.1.258,55
Ecuador,12/27/2021,B.1.367,55
Ecuador,12/27/2021,B.1.620,55
Ecuador,12/27/2021,Beta,55
Ecuador,12/27/2021,Delta,55
Ecuador,12/27/2021,Epsilon,55
Ecuador,12/27/2021,Eta,55
Ecuador,12/27/2021,Gamma,55
Ecuador,12/27/2021,Iota,55
Ecuador,12/27/2021,Kappa,55
Ecuador,12/27/2021,Lambda,55
Ecuador,12/27/2021,Mu,55
Ecuador,12/27/2021,Omicron,55
Ecuador,12/27/2021,S:677H.Robin1,55
Ecuador,12/27/2021,S:677P.Pelican,55
Ecuador,12/27/2021,others,55
Ecuador,12/27/2021,non_who,55
Egypt,5/11/2020,Alpha,38
Egypt,5/11/2020,B.1.1.277,38
Egypt,5/11/2020,B.1.1.302,38
Egypt,5/11/2020,B.1.1.519,38
Egypt,5/11/2020,B.1.160,38
Egypt,5/11/2020,B.1.177,38
Egypt,5/11/2020,B.1.221,38
Egypt,5/11/2020,B.1.258,38
Egypt,5/11/2020,B.1.367,38
Egypt,5/11/2020,B.1.620,38
Egypt,5/11/2020,Beta,38
Egypt,5/11/2020,Delta,38
Egypt,5/11/2020,Epsilon,38
Egypt,5/11/2020,Eta,38
Egypt,5/11/2020,Gamma,38
Egypt,5/11/2020,Iota,38
Egypt,5/11/2020,Kappa,38
Egypt,5/11/2020,Lambda,38
Egypt,5/11/2020,Mu,38
Egypt,5/11/2020,Omicron,38
Egypt,5/11/2020,S:677H.Robin1,38
Egypt,5/11/2020,S:677P.Pelican,38
Egypt,5/11/2020,others,38
Egypt,5/11/2020,non_who,38
Egypt,5/25/2020,Alpha,22
Egypt,5/25/2020,B.1.1.277,22
Egypt,5/25/2020,B.1.1.302,22
Egypt,5/25/2020,B.1.1.519,22
Egypt,5/25/2020,B.1.160,22
Egypt,5/25/2020,B.1.177,22
Egypt,5/25/2020,B.1.221,22
Egypt,5/25/2020,B.1.258,22
Egypt,5/25/2020,B.1.367,22
Egypt,5/25/2020,B.1.620,22
Egypt,5/25/2020,Beta,22
Egypt,5/25/2020,Delta,22
Egypt,5/25/2020,Epsilon,22
Egypt,5/25/2020,Eta,22
Egypt,5/25/2020,Gamma,22
Egypt,5/25/2020,Iota,22
Egypt,5/25/2020,Kappa,22
Egypt,5/25/2020,Lambda,22
Egypt,5/25/2020,Mu,22
Egypt,5/25/2020,Omicron,22
Egypt,5/25/2020,S:677H.Robin1,22
Egypt,5/25/2020,S:677P.Pelican,22
Egypt,5/25/2020,others,22
Egypt,5/25/2020,non_who,22
Egypt,6/8/2020,Alpha,141
Egypt,6/8/2020,B.1.1.277,141
Egypt,6/8/2020,B.1.1.302,141
Egypt,6/8/2020,B.1.1.519,141
Egypt,6/8/2020,B.1.160,141
Egypt,6/8/2020,B.1.177,141
Egypt,6/8/2020,B.1.221,141
Egypt,6/8/2020,B.1.258,141
Egypt,6/8/2020,B.1.367,141
Egypt,6/8/2020,B.1.620,141
Egypt,6/8/2020,Beta,141
Egypt,6/8/2020,Delta,141
Egypt,6/8/2020,Epsilon,141
Egypt,6/8/2020,Eta,141
Egypt,6/8/2020,Gamma,141
Egypt,6/8/2020,Iota,141
Egypt,6/8/2020,Kappa,141
Egypt,6/8/2020,Lambda,141
Egypt,6/8/2020,Mu,141
Egypt,6/8/2020,Omicron,141
Egypt,6/8/2020,S:677H.Robin1,141
Egypt,6/8/2020,S:677P.Pelican,141
Egypt,6/8/2020,others,141
Egypt,6/8/2020,non_who,141
Egypt,6/22/2020,Alpha,77
Egypt,6/22/2020,B.1.1.277,77
Egypt,6/22/2020,B.1.1.302,77
Egypt,6/22/2020,B.1.1.519,77
Egypt,6/22/2020,B.1.160,77
Egypt,6/22/2020,B.1.177,77
Egypt,6/22/2020,B.1.221,77
Egypt,6/22/2020,B.1.258,77
Egypt,6/22/2020,B.1.367,77
Egypt,6/22/2020,B.1.620,77
Egypt,6/22/2020,Beta,77
Egypt,6/22/2020,Delta,77
Egypt,6/22/2020,Epsilon,77
Egypt,6/22/2020,Eta,77
Egypt,6/22/2020,Gamma,77
Egypt,6/22/2020,Iota,77
Egypt,6/22/2020,Kappa,77
Egypt,6/22/2020,Lambda,77
Egypt,6/22/2020,Mu,77
Egypt,6/22/2020,Omicron,77
Egypt,6/22/2020,S:677H.Robin1,77
Egypt,6/22/2020,S:677P.Pelican,77
Egypt,6/22/2020,others,77
Egypt,6/22/2020,non_who,77
Egypt,7/6/2020,Alpha,128
Egypt,7/6/2020,B.1.1.277,128
Egypt,7/6/2020,B.1.1.302,128
Egypt,7/6/2020,B.1.1.519,128
Egypt,7/6/2020,B.1.160,128
Egypt,7/6/2020,B.1.177,128
Egypt,7/6/2020,B.1.221,128
Egypt,7/6/2020,B.1.258,128
Egypt,7/6/2020,B.1.367,128
Egypt,7/6/2020,B.1.620,128
Egypt,7/6/2020,Beta,128
Egypt,7/6/2020,Delta,128
Egypt,7/6/2020,Epsilon,128
Egypt,7/6/2020,Eta,128
Egypt,7/6/2020,Gamma,128
Egypt,7/6/2020,Iota,128
Egypt,7/6/2020,Kappa,128
Egypt,7/6/2020,Lambda,128
Egypt,7/6/2020,Mu,128
Egypt,7/6/2020,Omicron,128
Egypt,7/6/2020,S:677H.Robin1,128
Egypt,7/6/2020,S:677P.Pelican,128
Egypt,7/6/2020,others,128
Egypt,7/6/2020,non_who,128
Egypt,7/20/2020,Alpha,44
Egypt,7/20/2020,B.1.1.277,44
Egypt,7/20/2020,B.1.1.302,44
Egypt,7/20/2020,B.1.1.519,44
Egypt,7/20/2020,B.1.160,44
Egypt,7/20/2020,B.1.177,44
Egypt,7/20/2020,B.1.221,44
Egypt,7/20/2020,B.1.258,44
Egypt,7/20/2020,B.1.367,44
Egypt,7/20/2020,B.1.620,44
Egypt,7/20/2020,Beta,44
Egypt,7/20/2020,Delta,44
Egypt,7/20/2020,Epsilon,44
Egypt,7/20/2020,Eta,44
Egypt,7/20/2020,Gamma,44
Egypt,7/20/2020,Iota,44
Egypt,7/20/2020,Kappa,44
Egypt,7/20/2020,Lambda,44
Egypt,7/20/2020,Mu,44
Egypt,7/20/2020,Omicron,44
Egypt,7/20/2020,S:677H.Robin1,44
Egypt,7/20/2020,S:677P.Pelican,44
Egypt,7/20/2020,others,44
Egypt,7/20/2020,non_who,44
Egypt,8/3/2020,Alpha,41
Egypt,8/3/2020,B.1.1.277,41
Egypt,8/3/2020,B.1.1.302,41
Egypt,8/3/2020,B.1.1.519,41
Egypt,8/3/2020,B.1.160,41
Egypt,8/3/2020,B.1.177,41
Egypt,8/3/2020,B.1.221,41
Egypt,8/3/2020,B.1.258,41
Egypt,8/3/2020,B.1.367,41
Egypt,8/3/2020,B.1.620,41
Egypt,8/3/2020,Beta,41
